image,question,answers,answer_type,answerable
VizWiz_train_00008720.jpg,There's five jacks on the back of this router and I'm just wondering if you can tell me what they are from left to right. Thank you.,"[{'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'wan ethernet 1234'}, {'answer_confidence': 'yes', 'answer': 'picture isnt clear but first 1 for input 4 following for output'}, {'answer_confidence': 'yes', 'answer': 'input 4 outputs'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'no'}, {'answer_confidence': 'maybe', 'answer': 'home network'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00016782.jpg,What is on this cup?,"[{'answer_confidence': 'maybe', 'answer': 'white polka dots'}, {'answer_confidence': 'yes', 'answer': 'white spots'}, {'answer_confidence': 'yes', 'answer': 'milk'}, {'answer_confidence': 'yes', 'answer': 'yellow liquid'}, {'answer_confidence': 'yes', 'answer': 'polka dots'}, {'answer_confidence': 'yes', 'answer': 'white polka dots'}, {'answer_confidence': 'yes', 'answer': 'white polka dots'}, {'answer_confidence': 'yes', 'answer': 'werrt'}, {'answer_confidence': 'yes', 'answer': 'polka dots'}, {'answer_confidence': 'maybe', 'answer': 'brown white polka dots'}]",other,1
VizWiz_train_00010083.jpg,What type of burger is in this box?,"[{'answer': 'veggie burger', 'answer_confidence': 'yes'}, {'answer': 'veggie burger', 'answer_confidence': 'yes'}, {'answer': 'veggie burgers', 'answer_confidence': 'yes'}, {'answer': 'veggie burger', 'answer_confidence': 'yes'}, {'answer': 'veggie', 'answer_confidence': 'yes'}, {'answer': 'veggie', 'answer_confidence': 'yes'}, {'answer': 'veggie burger', 'answer_confidence': 'yes'}, {'answer': 'veggie burgers', 'answer_confidence': 'yes'}, {'answer': 'veggie', 'answer_confidence': 'yes'}, {'answer': 'veggie burger', 'answer_confidence': 'yes'}]",other,1
VizWiz_train_00014706.jpg,What is on my cell?,"[{'answer_confidence': 'no', 'answer': 'nothing'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'photo shelves'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'shelves teddy bear'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'bookcase flags on top'}, {'answer_confidence': 'maybe', 'answer': 'shelves toy cars'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}]",other,1
VizWiz_train_00014617.jpg,what is this product?,"[{'answer_confidence': 'yes', 'answer': 'heartburn medicine'}, {'answer_confidence': 'yes', 'answer': 'calcium carbonate'}, {'answer_confidence': 'yes', 'answer': 'tablet'}, {'answer_confidence': 'yes', 'answer': 'rennie peppermint'}, {'answer_confidence': 'yes', 'answer': 'peppermint strips'}, {'answer_confidence': 'yes', 'answer': 'rennie heartburn tablets'}, {'answer_confidence': 'yes', 'answer': 'rennie'}, {'answer_confidence': 'yes', 'answer': 'peppermint'}, {'answer_confidence': 'yes', 'answer': 'rennie peppermint calcium tablets'}, {'answer_confidence': 'yes', 'answer': 'heartburn tablets'}]",other,1
VizWiz_train_00007567.jpg,What does this say?,"[{'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'barcode'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'code'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'coc#'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'paper'}, {'answer_confidence': 'yes', 'answer': 'bar code'}]",unanswerable,0
VizWiz_train_00004387.jpg,What's the name of this book?,"[{'answer_confidence': 'yes', 'answer': 'sneetches'}, {'answer_confidence': 'yes', 'answer': 'sneetches other stories'}, {'answer_confidence': 'yes', 'answer': 'sneetches other stories'}, {'answer_confidence': 'yes', 'answer': 'sneetches other stories'}, {'answer_confidence': 'yes', 'answer': 'sneetches other stories'}, {'answer_confidence': 'yes', 'answer': 'sneetches other stories'}, {'answer_confidence': 'yes', 'answer': 'sneetches other stories'}, {'answer_confidence': 'yes', 'answer': 'sneetches other stories'}, {'answer_confidence': 'yes', 'answer': 'sneetches other stories'}, {'answer_confidence': 'yes', 'answer': 'sneetches other stories'}]",other,1
VizWiz_train_00008876.jpg,What is this product?,"[{'answer': 'sauce', 'answer_confidence': 'yes'}, {'answer': 'teriyaki sauce', 'answer_confidence': 'yes'}, {'answer': 'teriyaki sauce', 'answer_confidence': 'yes'}, {'answer': 'teriyaki sauce', 'answer_confidence': 'yes'}, {'answer': 'teriyaki marinade sauce', 'answer_confidence': 'yes'}, {'answer': 'teriyaki marinade sauce', 'answer_confidence': 'yes'}, {'answer': 'soy sauce', 'answer_confidence': 'yes'}, {'answer': 'teriyaki sauce', 'answer_confidence': 'yes'}, {'answer': 'teriyaki', 'answer_confidence': 'yes'}, {'answer': 'sauce', 'answer_confidence': 'yes'}]",other,1
VizWiz_train_00008295.jpg,What flavor is this?,"[{'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'flavor not on this side box'}]",unanswerable,0
VizWiz_train_00005858.jpg,"Yes, I need to determine the two words in this captcha image. Thank you very much.","[{'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'risons ietypss'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'yetypes'}, {'answer_confidence': 'yes', 'answer': 'isana ietypss'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}]",unanswerable,0
VizWiz_train_00009408.jpg,How much money is this?,"[{'answer_confidence': 'no', 'answer': '1 dollar'}, {'answer_confidence': 'yes', 'answer': '1 dollar'}, {'answer_confidence': 'yes', 'answer': 'dollar'}, {'answer_confidence': 'yes', 'answer': '2 dollars'}, {'answer_confidence': 'yes', 'answer': 'dollar'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': '2 dollars'}, {'answer_confidence': 'yes', 'answer': '1 dollar'}, {'answer_confidence': 'yes', 'answer': '2 dollars'}, {'answer_confidence': 'yes', 'answer': 'dollar bills'}]",other,1
VizWiz_train_00016817.jpg,what kind of chips are these?,"[{'answer': 'crunchy cheese curls', 'answer_confidence': 'yes'}, {'answer': 'crunchy cheese curls', 'answer_confidence': 'yes'}, {'answer': 'crunchy cheese curls', 'answer_confidence': 'yes'}, {'answer': 'crunchy cheese curls', 'answer_confidence': 'yes'}, {'answer': 'crunchy cheese curls', 'answer_confidence': 'yes'}, {'answer': 'cheese curls', 'answer_confidence': 'yes'}, {'answer': 'cheese', 'answer_confidence': 'yes'}, {'answer': 'cheese curls', 'answer_confidence': 'yes'}, {'answer': 'cheese', 'answer_confidence': 'yes'}, {'answer': 'crunchy cheese curls', 'answer_confidence': 'yes'}]",other,1
VizWiz_train_00008329.jpg,Can you tell me what is on this box and read the preparation instructions. ,"[{'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'gdf'}, {'answer_confidence': 'yes', 'answer': 'loaded mashed potatoes instructions on opposite flat side'}, {'answer_confidence': 'maybe', 'answer': 'loaded mashed potatoes'}, {'answer_confidence': 'yes', 'answer': 'loaded mashed potatoes but no instructions'}, {'answer_confidence': 'yes', 'answer': 'loaded mashed potatoes'}, {'answer_confidence': 'yes', 'answer': 'loaded mashed potatoes no instructions'}, {'answer_confidence': 'yes', 'answer': 'i can see that loaded mashed potatoes directions will probably be on back'}, {'answer_confidence': 'maybe', 'answer': 'loaded mashed potatoes'}, {'answer_confidence': 'yes', 'answer': 'mashed potatoes'}]",other,1
VizWiz_train_00005979.jpg,What color is the hairbrush? ,"[{'answer_confidence': 'yes', 'answer': 'light purple'}, {'answer_confidence': 'yes', 'answer': 'purple'}, {'answer_confidence': 'yes', 'answer': 'blue'}, {'answer_confidence': 'maybe', 'answer': 'no hairbrush just comb'}, {'answer_confidence': 'yes', 'answer': 'blue'}, {'answer_confidence': 'maybe', 'answer': 'purple'}, {'answer_confidence': 'yes', 'answer': 'purple white tips'}, {'answer_confidence': 'yes', 'answer': 'purple'}, {'answer_confidence': 'yes', 'answer': 'purple'}, {'answer_confidence': 'yes', 'answer': 'no hairbrush comb purple'}]",other,1
VizWiz_train_00016865.jpg,What is this?,"[{'answer_confidence': 'yes', 'answer': 'take out menu'}, {'answer_confidence': 'yes', 'answer': 'chinese food flyer'}, {'answer_confidence': 'yes', 'answer': 'chinese food menu'}, {'answer_confidence': 'yes', 'answer': 'menu'}, {'answer_confidence': 'yes', 'answer': 'eastern winds freshly cooked chinese food'}, {'answer_confidence': 'yes', 'answer': 'packet'}, {'answer_confidence': 'maybe', 'answer': 'restaurant ad'}, {'answer_confidence': 'yes', 'answer': 'eastern winds'}, {'answer_confidence': 'yes', 'answer': 'menu for eastern winds'}, {'answer_confidence': 'yes', 'answer': 'restaurant brochures'}]",other,1
VizWiz_train_00006639.jpg,What is in this bottle?,"[{'answer_confidence': 'maybe', 'answer': 'juice from motts mr mrs t'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'daiquiri mix'}, {'answer_confidence': 'maybe', 'answer': 'juice'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'juice'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'motts'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'daiquiri mix'}]",other,1
VizWiz_train_00001162.jpg,This is a test.,"[{'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'test'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00014945.jpg,What is this?,"[{'answer_confidence': 'yes', 'answer': 'window'}, {'answer_confidence': 'yes', 'answer': 'window'}, {'answer_confidence': 'yes', 'answer': 'window'}, {'answer_confidence': 'yes', 'answer': 'curtains'}, {'answer_confidence': 'yes', 'answer': 'room'}, {'answer_confidence': 'yes', 'answer': 'window'}, {'answer_confidence': 'yes', 'answer': 'curtains'}, {'answer_confidence': 'yes', 'answer': 'window'}, {'answer_confidence': 'yes', 'answer': 'living room'}, {'answer_confidence': 'yes', 'answer': 'window'}]",other,1
VizWiz_train_00019622.jpg,I think it could be a face.,"[{'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}]",unanswerable,0
VizWiz_train_00015280.jpg,What item is this?,"[{'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'cheeseburger pizza'}, {'answer_confidence': 'yes', 'answer': 'cheeseburger pizza'}, {'answer_confidence': 'yes', 'answer': 'cheeseburger pizza'}, {'answer_confidence': 'yes', 'answer': 'pizza box'}, {'answer_confidence': 'maybe', 'answer': 'frozen pizza'}, {'answer_confidence': 'yes', 'answer': 'cheeseburger pizza'}, {'answer_confidence': 'yes', 'answer': 'cheeseburger pizza'}, {'answer_confidence': 'yes', 'answer': 'cheeseburger pizza'}, {'answer_confidence': 'yes', 'answer': 'pizza'}]",other,1
VizWiz_train_00011631.jpg,What is this?,"[{'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'wall in bedroom'}, {'answer_confidence': 'yes', 'answer': 'room'}, {'answer_confidence': 'yes', 'answer': 'room'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'bedroom'}, {'answer_confidence': 'maybe', 'answer': 'blue wall'}, {'answer_confidence': 'yes', 'answer': 'wall'}, {'answer_confidence': 'yes', 'answer': 'wall cross jersy on'}]",other,1
VizWiz_train_00003721.jpg,What is the name of the button on top of this modem?,"[{'answer_confidence': 'yes', 'answer': 'wps'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'wps'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'power'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'wps'}, {'answer_confidence': 'maybe', 'answer': 'wrs'}, {'answer_confidence': 'yes', 'answer': 'wps'}]",other,1
VizWiz_train_00010119.jpg,Can you please tell me what this is?,"[{'answer_confidence': 'yes', 'answer': 'chocolate'}, {'answer_confidence': 'yes', 'answer': 'box gevalia chocolates'}, {'answer_confidence': 'yes', 'answer': 'chocolate'}, {'answer_confidence': 'yes', 'answer': 'gevalia dark chocolate truffle'}, {'answer_confidence': 'yes', 'answer': 'gevalia dark chocolate truffle'}, {'answer_confidence': 'yes', 'answer': 'gevalia dark chocolate truffle'}, {'answer_confidence': 'yes', 'answer': 'gevalia dark chocolate truffle bar'}, {'answer_confidence': 'maybe', 'answer': 'chocolate truffles'}, {'answer_confidence': 'maybe', 'answer': 'gevalia chocolate truffles'}, {'answer_confidence': 'yes', 'answer': 'chocolate'}]",other,1
VizWiz_train_00000483.jpg,What is this?,"[{'answer_confidence': 'yes', 'answer': 'sheet paper table'}, {'answer_confidence': 'maybe', 'answer': 'paper'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'paper'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'paper'}, {'answer_confidence': 'yes', 'answer': 'paper'}]",other,1
VizWiz_train_00007431.jpg,Is my shirt clean?,"[{'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'maybe', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}]",yes/no,1
VizWiz_train_00006205.jpg,What game is this?,"[{'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'golf'}, {'answer_confidence': 'yes', 'answer': 'fdgdfg'}, {'answer_confidence': 'maybe', 'answer': 'pga'}, {'answer_confidence': 'yes', 'answer': 'golf'}, {'answer_confidence': 'yes', 'answer': 'baseball'}, {'answer_confidence': 'maybe', 'answer': 'golf'}, {'answer_confidence': 'maybe', 'answer': 'golf'}, {'answer_confidence': 'maybe', 'answer': 'golf'}, {'answer_confidence': 'yes', 'answer': 'golf'}]",other,1
VizWiz_train_00002305.jpg,What flavor sandwich?,"[{'answer_confidence': 'maybe', 'answer': 'free range egg mayonnaise bacon'}, {'answer_confidence': 'yes', 'answer': 'egg mayo bacon'}, {'answer_confidence': 'yes', 'answer': 'egg mayonnaise bacon'}, {'answer_confidence': 'yes', 'answer': 'egg mayo bacon'}, {'answer_confidence': 'yes', 'answer': 'egg mayonnaise bacon'}, {'answer_confidence': 'yes', 'answer': 'egg bacon'}, {'answer_confidence': 'yes', 'answer': 'xl free range egg mayonnaise bacon'}, {'answer_confidence': 'yes', 'answer': 'egg mayo bacon'}, {'answer_confidence': 'yes', 'answer': 'egg mayo bacon'}, {'answer_confidence': 'yes', 'answer': 'egg mayonnaise bacon'}]",other,1
VizWiz_train_00008310.jpg,How much water and butter is required for this recipe?,"[{'answer_confidence': 'yes', 'answer': '1 1 2 cups hot water 2 cups milk'}, {'answer_confidence': 'no', 'answer': '1 1 2 cup water 3 tbsp butter'}, {'answer_confidence': 'yes', 'answer': '3 tablespoons butter 1 1 2 cup hot water'}, {'answer_confidence': 'yes', 'answer': '1 half cups water 3 tablespoons butter'}, {'answer_confidence': 'yes', 'answer': 'menucard'}, {'answer_confidence': 'yes', 'answer': '1.5 cups water 3tbsp butter'}, {'answer_confidence': 'maybe', 'answer': '1 1 2 water 2 tbs butter'}, {'answer_confidence': 'yes', 'answer': '1.5 cups water 3 tablespoons butter'}, {'answer_confidence': 'yes', 'answer': '1 half cups water 3 tablespoons butter'}, {'answer_confidence': 'yes', 'answer': '1 2 water 3 butter'}]",other,1
VizWiz_train_00015295.jpg,Are there cool ranch doritos or sour cream and onion chips?,"[{'answer_confidence': 'yes', 'answer': 'cool ranch doritos'}, {'answer_confidence': 'yes', 'answer': 'cool ranch doritos'}, {'answer_confidence': 'yes', 'answer': 'cool ranch'}, {'answer_confidence': 'yes', 'answer': 'cool ranch doritos'}, {'answer_confidence': 'yes', 'answer': 'cool ranch'}, {'answer_confidence': 'yes', 'answer': 'cool ranch'}, {'answer_confidence': 'yes', 'answer': 'cool ranch'}, {'answer_confidence': 'yes', 'answer': 'cool ranch'}, {'answer_confidence': 'yes', 'answer': 'cool ranch doritos'}, {'answer_confidence': 'yes', 'answer': 'cool ranch doritos'}]",other,1
VizWiz_train_00006055.jpg,Just testing.,"[{'answer': 'dumbbell', 'answer_confidence': 'yes'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'weight', 'answer_confidence': 'yes'}, {'answer': 'weight', 'answer_confidence': 'yes'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'weight', 'answer_confidence': 'maybe'}, {'answer': 'hand weight', 'answer_confidence': 'yes'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'hand weight', 'answer_confidence': 'yes'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}]",other,1
VizWiz_train_00019003.jpg,This item.,"[{'answer_confidence': 'yes', 'answer': 'bar code'}, {'answer_confidence': 'yes', 'answer': 'cheese'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'barcode'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'barcode'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00005383.jpg,"What, what do you see?","[{'answer_confidence': 'yes', 'answer': 'kitchen'}, {'answer_confidence': 'maybe', 'answer': 'kitchen'}, {'answer_confidence': 'yes', 'answer': 'kitchen'}, {'answer_confidence': 'yes', 'answer': 'kitchen floor'}, {'answer_confidence': 'yes', 'answer': 'kitchen'}, {'answer_confidence': 'yes', 'answer': 'kitchen'}, {'answer_confidence': 'yes', 'answer': 'floor'}, {'answer_confidence': 'yes', 'answer': 'floor'}, {'answer_confidence': 'maybe', 'answer': 'kitchen stove counter'}, {'answer_confidence': 'yes', 'answer': 'this place kitchen'}]",other,1
VizWiz_train_00011215.jpg,"Can you tell me what this sign says, if possible?","[{'answer_confidence': 'maybe', 'answer': 'carrier warning'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'carrier warning'}, {'answer_confidence': 'yes', 'answer': 'carrier warning'}, {'answer_confidence': 'yes', 'answer': 'carrier warning'}, {'answer_confidence': 'maybe', 'answer': 'carrier warning'}, {'answer_confidence': 'yes', 'answer': 'carrier warning'}, {'answer_confidence': 'yes', 'answer': 'carrier warning'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'carrier warning'}]",other,1
VizWiz_train_00010769.jpg,Describe this to me.,"[{'answer_confidence': 'yes', 'answer': 'can'}, {'answer_confidence': 'yes', 'answer': 'sun type design in blue circle'}, {'answer_confidence': 'maybe', 'answer': 'medal'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'medal'}, {'answer_confidence': 'maybe', 'answer': 'sun pendant'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'blue ring around sun'}, {'answer_confidence': 'yes', 'answer': 'round keychain blue letters'}]",other,1
VizWiz_train_00001097.jpg,What color are these jeans?,"[{'answer_confidence': 'yes', 'answer': 'blue'}, {'answer_confidence': 'yes', 'answer': 'dark blue'}, {'answer_confidence': 'yes', 'answer': 'blue'}, {'answer_confidence': 'yes', 'answer': 'blue'}, {'answer_confidence': 'yes', 'answer': 'blue'}, {'answer_confidence': 'yes', 'answer': 'blue'}, {'answer_confidence': 'maybe', 'answer': 'blue'}, {'answer_confidence': 'maybe', 'answer': 'white'}, {'answer_confidence': 'yes', 'answer': 'dark blue'}, {'answer_confidence': 'maybe', 'answer': 'white'}]",other,1
VizWiz_train_00019524.jpg,What is this?,"[{'answer_confidence': 'yes', 'answer': 'bathroom'}, {'answer_confidence': 'yes', 'answer': 'countertop'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'bathroom'}, {'answer_confidence': 'yes', 'answer': 'some toys'}, {'answer_confidence': 'yes', 'answer': 'counter'}, {'answer_confidence': 'yes', 'answer': 'cabinet'}, {'answer_confidence': 'yes', 'answer': 'vanity'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}]",other,1
VizWiz_train_00010494.jpg,Color is that please?,"[{'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'maybe', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'black'}]",other,1
VizWiz_train_00015864.jpg,Is this,"[{'answer_confidence': 'yes', 'answer': 'mountain dew'}, {'answer_confidence': 'yes', 'answer': 'mt dew'}, {'answer_confidence': 'yes', 'answer': 'mountain dew'}, {'answer_confidence': 'yes', 'answer': 'mountain dew'}, {'answer_confidence': 'yes', 'answer': 'mountain dew'}, {'answer_confidence': 'yes', 'answer': 'bottle mountain dew'}, {'answer_confidence': 'yes', 'answer': 'mtn dew'}, {'answer_confidence': 'yes', 'answer': 'mountain dew'}, {'answer_confidence': 'yes', 'answer': 'mountian dew'}, {'answer_confidence': 'yes', 'answer': 'mt dew'}]",other,1
VizWiz_train_00000204.jpg,Is this black or purple?,"[{'answer_confidence': 'no', 'answer': 'black'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'black'}, {'answer_confidence': 'maybe', 'answer': 'black'}, {'answer_confidence': 'maybe', 'answer': 'grey'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'purple'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'purple'}, {'answer_confidence': 'maybe', 'answer': 'purple'}]",other,1
VizWiz_train_00014353.jpg,What is the item?,"[{'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'dark'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}]",unanswerable,0
VizWiz_train_00019872.jpg,What is this?,"[{'answer': 'unanswerable', 'answer_confidence': 'maybe'}, {'answer': 'reflection light', 'answer_confidence': 'yes'}, {'answer': 'unsuitable', 'answer_confidence': 'yes'}, {'answer': 'unsuitable', 'answer_confidence': 'yes'}, {'answer': 'unsuitable', 'answer_confidence': 'yes'}, {'answer': 'unsuitable', 'answer_confidence': 'yes'}, {'answer': 'unsuitable', 'answer_confidence': 'yes'}, {'answer': 'unsuitable', 'answer_confidence': 'yes'}, {'answer': 'pan', 'answer_confidence': 'yes'}, {'answer': 'flash blur', 'answer_confidence': 'yes'}]",unanswerable,0
VizWiz_train_00001905.jpg,This is a computer ??,"[{'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'no', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'cloth'}]",yes/no,1
