image,question,answers,answer_type,answerable
VizWiz_train_00000682.jpg,What flavor rice a roni is this? ,"[{'answer_confidence': 'yes', 'answer': 'creamy 4 cheese'}, {'answer_confidence': 'yes', 'answer': 'creamy 4 cheese'}, {'answer_confidence': 'yes', 'answer': 'creamy 4 cheese'}, {'answer_confidence': 'yes', 'answer': 'creamy 4 cheese'}, {'answer_confidence': 'yes', 'answer': 'creamyfour cheese'}, {'answer_confidence': 'yes', 'answer': 'creamy 4 cheese'}, {'answer_confidence': 'yes', 'answer': 'creamy 4 cheese'}, {'answer_confidence': 'yes', 'answer': 'creamy 4 cheese'}, {'answer_confidence': 'yes', 'answer': 'creamy 4 cheese'}, {'answer_confidence': 'yes', 'answer': 'creamy 4 cheese'}]",other,1
VizWiz_train_00004631.jpg,What is this item? ,"[{'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}]",unanswerable,0
VizWiz_train_00000390.jpg,What is this image?,"[{'answer_confidence': 'maybe', 'answer': 'portion rug'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'huskers sports logo'}, {'answer_confidence': 'maybe', 'answer': 'huskers fabric'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'flag'}, {'answer_confidence': 'maybe', 'answer': 'no idea not clear'}, {'answer_confidence': 'maybe', 'answer': 'rug'}, {'answer_confidence': 'yes', 'answer': 'art'}, {'answer_confidence': 'maybe', 'answer': 'blanket'}]",other,1
VizWiz_train_00013954.jpg,What is this?,"[{'answer_confidence': 'yes', 'answer': 'kitchen'}, {'answer_confidence': 'yes', 'answer': 'kitchen'}, {'answer_confidence': 'yes', 'answer': 'suit case'}, {'answer_confidence': 'yes', 'answer': 'suitcase'}, {'answer_confidence': 'yes', 'answer': 'floor'}, {'answer_confidence': 'yes', 'answer': 'suitcase'}, {'answer_confidence': 'maybe', 'answer': 'suitcase'}, {'answer_confidence': 'yes', 'answer': 'suitcase'}, {'answer_confidence': 'maybe', 'answer': 'suitcase duffel bag'}, {'answer_confidence': 'yes', 'answer': 'suitcase'}]",other,1
VizWiz_train_00006398.jpg,What's the color of this table cover?,"[{'answer_confidence': 'maybe', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'yellow'}, {'answer_confidence': 'maybe', 'answer': 'yellow'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}]",unanswerable,0
VizWiz_train_00016762.jpg,What was that?,"[{'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'door'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'door'}, {'answer_confidence': 'maybe', 'answer': 'door'}, {'answer_confidence': 'yes', 'answer': 'door'}, {'answer_confidence': 'maybe', 'answer': 'door'}, {'answer_confidence': 'yes', 'answer': 'beam'}]",other,1
VizWiz_train_00006929.jpg,TV Dinner is this?,"[{'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'marie calendars'}, {'answer_confidence': 'yes', 'answer': 'marie callenders creamy cheese'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'marie calendars'}, {'answer_confidence': 'no', 'answer': '0'}, {'answer_confidence': 'maybe', 'answer': 'macaroni cheese'}, {'answer_confidence': 'maybe', 'answer': 'mac cheese'}, {'answer_confidence': 'yes', 'answer': 'marie callenders'}, {'answer_confidence': 'maybe', 'answer': 'no'}]",other,1
VizWiz_train_00006870.jpg,What is this?,"[{'answer_confidence': 'yes', 'answer': 'fire extinguisher'}, {'answer_confidence': 'yes', 'answer': 'fire extinguisher'}, {'answer_confidence': 'yes', 'answer': 'fire extinguisher'}, {'answer_confidence': 'maybe', 'answer': 'fire extinguisher'}, {'answer_confidence': 'yes', 'answer': 'fire extinguisher'}, {'answer_confidence': 'yes', 'answer': 'fire extinguisher'}, {'answer_confidence': 'yes', 'answer': 'fire extinguisher'}, {'answer_confidence': 'yes', 'answer': 'fire hydrant'}, {'answer_confidence': 'yes', 'answer': 'fire extinguisher'}, {'answer_confidence': 'yes', 'answer': 'fire extinguisher'}]",other,1
VizWiz_train_00006663.jpg,What product is this?,"[{'answer_confidence': 'yes', 'answer': 'shampoo'}, {'answer_confidence': 'yes', 'answer': 'shampoo'}, {'answer_confidence': 'yes', 'answer': 'shampoo'}, {'answer_confidence': 'yes', 'answer': 'shampoo'}, {'answer_confidence': 'yes', 'answer': 'suave'}, {'answer_confidence': 'yes', 'answer': 'suave professionals shampoo'}, {'answer_confidence': 'yes', 'answer': 'shampoo'}, {'answer_confidence': 'yes', 'answer': 'suave shampoo'}, {'answer_confidence': 'yes', 'answer': 'almond shea butter shampoo by suave'}, {'answer_confidence': 'yes', 'answer': 'shampoo'}]",other,1
VizWiz_train_00014463.jpg,What is this?,"[{'answer_confidence': 'yes', 'answer': 'benadryl'}, {'answer_confidence': 'yes', 'answer': 'benadryl'}, {'answer_confidence': 'yes', 'answer': 'benadryl allergy'}, {'answer_confidence': 'yes', 'answer': 'benadryl allergy medicine'}, {'answer_confidence': 'yes', 'answer': 'allergy medicine'}, {'answer_confidence': 'yes', 'answer': 'benadryl allergy medicine'}, {'answer_confidence': 'yes', 'answer': 'benadryl'}, {'answer_confidence': 'yes', 'answer': 'otc medicine'}, {'answer_confidence': 'yes', 'answer': 'benadryl'}, {'answer_confidence': 'yes', 'answer': 'allergy medication'}]",other,1
VizWiz_train_00013392.jpg,What is this?,"[{'answer_confidence': 'no', 'answer': 'pendant'}, {'answer_confidence': 'yes', 'answer': 'pin'}, {'answer_confidence': 'yes', 'answer': 'ancient coin'}, {'answer_confidence': 'yes', 'answer': 'coin'}, {'answer_confidence': 'maybe', 'answer': 'coin'}, {'answer_confidence': 'yes', 'answer': 'coin'}, {'answer_confidence': 'maybe', 'answer': 'prayer coin'}, {'answer_confidence': 'maybe', 'answer': 'button'}, {'answer_confidence': 'yes', 'answer': 'gold coin'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}]",other,1
VizWiz_train_00006172.jpg,What's in this can?,"[{'answer_confidence': 'maybe', 'answer': 'beer'}, {'answer_confidence': 'maybe', 'answer': 'beer'}, {'answer_confidence': 'yes', 'answer': 'beer'}, {'answer_confidence': 'yes', 'answer': 'beer'}, {'answer_confidence': 'yes', 'answer': 'beer'}, {'answer_confidence': 'yes', 'answer': 'hamm special light'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'beer'}, {'answer_confidence': 'yes', 'answer': 'beer'}, {'answer_confidence': 'maybe', 'answer': 'beer'}]",other,1
VizWiz_train_00011986.jpg,What color is this?,"[{'answer_confidence': 'maybe', 'answer': 'beige'}, {'answer_confidence': 'yes', 'answer': 'white'}, {'answer_confidence': 'yes', 'answer': 'white'}, {'answer_confidence': 'yes', 'answer': 'white'}, {'answer_confidence': 'yes', 'answer': 'white'}, {'answer_confidence': 'maybe', 'answer': 'white'}, {'answer_confidence': 'yes', 'answer': 'cream'}, {'answer_confidence': 'yes', 'answer': 'tan'}, {'answer_confidence': 'yes', 'answer': 'white'}, {'answer_confidence': 'yes', 'answer': 'white'}]",other,1
VizWiz_train_00007189.jpg,"what kind of spice is this, thank you?","[{'answer_confidence': 'yes', 'answer': 'lemon pepper'}, {'answer_confidence': 'yes', 'answer': 'lemon pepper'}, {'answer_confidence': 'yes', 'answer': 'lemmon pepper'}, {'answer_confidence': 'yes', 'answer': 'lemon pepper'}, {'answer_confidence': 'yes', 'answer': 'lemon pepper seasoning'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'lemon pepper'}, {'answer_confidence': 'yes', 'answer': 'lemon pepper'}, {'answer_confidence': 'yes', 'answer': 'lemon pepper'}, {'answer_confidence': 'yes', 'answer': 'lemon pepper'}]",other,1
VizWiz_train_00017670.jpg,Who is that?,"[{'answer': 'animal', 'answer_confidence': 'maybe'}, {'answer': 'noone', 'answer_confidence': 'yes'}, {'answer': 'unanswerable', 'answer_confidence': 'maybe'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'dad', 'answer_confidence': 'maybe'}, {'answer': 'man', 'answer_confidence': 'maybe'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}]",unanswerable,0
VizWiz_train_00008584.jpg,what is this?,"[{'answer_confidence': 'yes', 'answer': 'this channel changer'}, {'answer_confidence': 'yes', 'answer': 'remote'}, {'answer_confidence': 'yes', 'answer': 'remote'}, {'answer_confidence': 'yes', 'answer': 'remote control'}, {'answer_confidence': 'yes', 'answer': 'remote control'}, {'answer_confidence': 'yes', 'answer': 'remote control'}, {'answer_confidence': 'yes', 'answer': 'remote control'}, {'answer_confidence': 'yes', 'answer': 'remote control'}, {'answer_confidence': 'yes', 'answer': 'remote control'}, {'answer_confidence': 'yes', 'answer': 'tv remote'}]",other,1
VizWiz_train_00018616.jpg,What is this?,"[{'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'gdggfddsfg'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'blurry finger'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'footie pajamas'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}]",unanswerable,0
VizWiz_train_00009101.jpg,Is this battery?,"[{'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00010978.jpg,What is it?,"[{'answer_confidence': 'yes', 'answer': 'piano keys'}, {'answer_confidence': 'maybe', 'answer': 'piano keyboard'}, {'answer_confidence': 'yes', 'answer': 'piano'}, {'answer_confidence': 'yes', 'answer': 'piano keys'}, {'answer_confidence': 'yes', 'answer': 'piano keys'}, {'answer_confidence': 'yes', 'answer': 'piano keyboard'}, {'answer_confidence': 'yes', 'answer': 'piano'}, {'answer_confidence': 'yes', 'answer': 'keyboard'}, {'answer_confidence': 'yes', 'answer': 'piano keyboard'}, {'answer_confidence': 'yes', 'answer': 'keyboard'}]",other,1
VizWiz_train_00012724.jpg,What color is this?,"[{'answer_confidence': 'yes', 'answer': 'white red stripes'}, {'answer_confidence': 'yes', 'answer': 'white red stripe'}, {'answer_confidence': 'yes', 'answer': 'white red'}, {'answer_confidence': 'yes', 'answer': 'white'}, {'answer_confidence': 'yes', 'answer': 'white red strips'}, {'answer_confidence': 'yes', 'answer': 'white red stripe'}, {'answer_confidence': 'yes', 'answer': 'white red stripes'}, {'answer_confidence': 'yes', 'answer': 'white red'}, {'answer_confidence': 'yes', 'answer': 'white red'}, {'answer_confidence': 'yes', 'answer': 'white red stripes'}]",other,1
VizWiz_train_00016446.jpg,What does this say?,"[{'answer': 'women', 'answer_confidence': 'yes'}, {'answer': 'women', 'answer_confidence': 'yes'}, {'answer': 'women', 'answer_confidence': 'yes'}, {'answer': 'women', 'answer_confidence': 'yes'}, {'answer': 'women', 'answer_confidence': 'yes'}, {'answer': 'women', 'answer_confidence': 'yes'}, {'answer': 'women', 'answer_confidence': 'yes'}, {'answer': 'women', 'answer_confidence': 'yes'}, {'answer': 'women', 'answer_confidence': 'yes'}, {'answer': 'women', 'answer_confidence': 'yes'}]",other,1
VizWiz_train_00000183.jpg,What color are these jeans,"[{'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'grey'}, {'answer_confidence': 'yes', 'answer': 'grey'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'grey'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'grey'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'grey'}]",other,1
VizWiz_train_00000856.jpg,What kind of ring is this?,"[{'answer_confidence': 'yes', 'answer': 'wedding ring'}, {'answer_confidence': 'yes', 'answer': 'gold diamond looking gems'}, {'answer_confidence': 'maybe', 'answer': 'gold w diamonds'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'wedding ring'}, {'answer_confidence': 'yes', 'answer': 'gold diamonds'}, {'answer_confidence': 'yes', 'answer': 'gold white stones'}, {'answer_confidence': 'maybe', 'answer': 'gold'}, {'answer_confidence': 'yes', 'answer': 'gold thin band tiny diamonds'}, {'answer_confidence': 'yes', 'answer': 'gold'}]",other,1
VizWiz_train_00008351.jpg,What color hair is this?,"[{'answer_confidence': 'yes', 'answer': 'dirty blond'}, {'answer_confidence': 'yes', 'answer': 'flash'}, {'answer_confidence': 'yes', 'answer': 'dark brown'}, {'answer_confidence': 'yes', 'answer': 'brown'}, {'answer_confidence': 'yes', 'answer': 'brown'}, {'answer_confidence': 'yes', 'answer': 'brown'}, {'answer_confidence': 'yes', 'answer': 'brownish blond'}, {'answer_confidence': 'yes', 'answer': 'brown'}, {'answer_confidence': 'maybe', 'answer': 'dark blond'}, {'answer_confidence': 'yes', 'answer': 'dirty blond'}]",other,1
VizWiz_train_00016097.jpg,what is this item?,"[{'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'plain'}, {'answer_confidence': 'yes', 'answer': 'carpeting'}, {'answer_confidence': 'yes', 'answer': 'beige carpet'}, {'answer_confidence': 'yes', 'answer': 'carpet'}, {'answer_confidence': 'maybe', 'answer': 'floor'}, {'answer_confidence': 'yes', 'answer': 'floor'}, {'answer_confidence': 'yes', 'answer': 'carpet'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'carpet'}]",other,1
VizWiz_train_00006106.jpg,What is this object please?,"[{'answer_confidence': 'maybe', 'answer': 'iphone'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'laptop'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'electronic device'}, {'answer_confidence': 'yes', 'answer': 'smart phone'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}]",unanswerable,0
VizWiz_train_00005702.jpg,What page number is displayed on this page? Thank you.,"[{'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00014817.jpg,What book is this?,"[{'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'usp code', 'answer_confidence': 'yes'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'romance', 'answer_confidence': 'maybe'}, {'answer': 'unsuitable', 'answer_confidence': 'yes'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'unanswerable', 'answer_confidence': 'no'}]",unanswerable,0
VizWiz_train_00008629.jpg,What does emphasized mean?,"[{'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'to say more passion reinforce your point'}, {'answer_confidence': 'yes', 'answer': 'gave special importance to'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'give prominence'}, {'answer_confidence': 'maybe', 'answer': 'to show that certain word phrase important'}, {'answer_confidence': 'yes', 'answer': 'land lease act'}, {'answer_confidence': 'yes', 'answer': 'give special importance prominence to something'}, {'answer_confidence': 'yes', 'answer': 'putting yourself in another persons shoes'}, {'answer_confidence': 'yes', 'answer': 'unknown'}]",other,1
VizWiz_train_00004883.jpg,What is in the picture?,"[{'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'black case'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'pad'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}]",unanswerable,0
VizWiz_train_00006711.jpg,Five hundred bills.,"[{'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'no'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'half dinar bill'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'bargain half dinar'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00009323.jpg,What is this?,"[{'answer_confidence': 'yes', 'answer': 'mac keyboard'}, {'answer_confidence': 'yes', 'answer': 'keyboard'}, {'answer_confidence': 'yes', 'answer': 'keyboard'}, {'answer_confidence': 'yes', 'answer': 'keyboard'}, {'answer_confidence': 'maybe', 'answer': 'computer keyboard'}, {'answer_confidence': 'yes', 'answer': 'keyboard'}, {'answer_confidence': 'yes', 'answer': 'keyboard'}, {'answer_confidence': 'yes', 'answer': 'keyboard'}, {'answer_confidence': 'yes', 'answer': 'keyboard'}, {'answer_confidence': 'maybe', 'answer': 'keyboard'}]",other,1
VizWiz_train_00004393.jpg,What is this object?,"[{'answer_confidence': 'yes', 'answer': 'portable charger'}, {'answer_confidence': 'yes', 'answer': 'portable speaker'}, {'answer_confidence': 'yes', 'answer': 'portable speaker'}, {'answer_confidence': 'maybe', 'answer': 'cellphone cover'}, {'answer_confidence': 'yes', 'answer': 'portable speaker'}, {'answer_confidence': 'maybe', 'answer': 'case'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'aamom'}, {'answer_confidence': 'yes', 'answer': 'bass portable speaker'}, {'answer_confidence': 'maybe', 'answer': 'battery'}]",other,1
VizWiz_train_00001590.jpg,What is this?,"[{'answer_confidence': 'yes', 'answer': 'cone coffee filters'}, {'answer_confidence': 'yes', 'answer': 'coffee filters'}, {'answer_confidence': 'yes', 'answer': 'coffee filters'}, {'answer_confidence': 'yes', 'answer': 'coffee filters'}, {'answer_confidence': 'yes', 'answer': 'coffee filters'}, {'answer_confidence': 'yes', 'answer': 'coffe filters'}, {'answer_confidence': 'yes', 'answer': 'coffee filters'}, {'answer_confidence': 'yes', 'answer': 'coffee filters'}, {'answer_confidence': 'yes', 'answer': 'coffee filter'}, {'answer_confidence': 'yes', 'answer': 'cone coffee filters'}]",other,1
VizWiz_train_00004674.jpg,What is this?,"[{'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'compleats meal i cannot see name move back to left little'}, {'answer_confidence': 'yes', 'answer': 'single serve pasta meal'}, {'answer_confidence': 'maybe', 'answer': 'frozen dinner'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'tv dinner'}, {'answer_confidence': 'yes', 'answer': 'chicken frozen dinner'}, {'answer_confidence': 'yes', 'answer': 'noodle meal'}, {'answer_confidence': 'yes', 'answer': 'noodles'}, {'answer_confidence': 'no', 'answer': 'pie'}]",other,1
VizWiz_train_00012573.jpg,Can you tell me what this food item is? ,"[{'answer_confidence': 'yes', 'answer': 'manwich'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'tomatoes'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}]",unanswerable,0
VizWiz_train_00013282.jpg,What flower is this?,"[{'answer_confidence': 'no', 'answer': 'dont knoe'}, {'answer_confidence': 'maybe', 'answer': 'amaryllis'}, {'answer_confidence': 'yes', 'answer': 'impatient'}, {'answer_confidence': 'no', 'answer': 'camellia'}, {'answer_confidence': 'maybe', 'answer': 'pink ones'}, {'answer_confidence': 'maybe', 'answer': 'petunia'}, {'answer_confidence': 'yes', 'answer': 'poinsettia'}, {'answer_confidence': 'maybe', 'answer': 'hibiscus'}, {'answer_confidence': 'yes', 'answer': 'flower'}, {'answer_confidence': 'yes', 'answer': 'red flower'}]",other,1
VizWiz_train_00017273.jpg,what is this?,"[{'answer_confidence': 'yes', 'answer': 'food label'}, {'answer_confidence': 'maybe', 'answer': 'nutrition facts label'}, {'answer_confidence': 'yes', 'answer': 'food label'}, {'answer_confidence': 'yes', 'answer': 'food'}, {'answer_confidence': 'maybe', 'answer': 'pasta box'}, {'answer_confidence': 'yes', 'answer': 'great value'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'broth'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}]",other,1
VizWiz_train_00018376.jpg,What kind of seasoning is this?,"[{'answer_confidence': 'yes', 'answer': 'paprika'}, {'answer_confidence': 'yes', 'answer': 'paprika'}, {'answer_confidence': 'yes', 'answer': 'paprika'}, {'answer_confidence': 'yes', 'answer': 'paprika'}, {'answer_confidence': 'yes', 'answer': 'paprika'}, {'answer_confidence': 'yes', 'answer': 'paprika'}, {'answer_confidence': 'yes', 'answer': 'paprika'}, {'answer_confidence': 'yes', 'answer': 'paprika'}, {'answer_confidence': 'yes', 'answer': 'paprika'}, {'answer_confidence': 'yes', 'answer': 'paprika'}]",other,1
VizWiz_train_00006383.jpg,What is this?,"[{'answer_confidence': 'maybe', 'answer': 'eye mask'}, {'answer_confidence': 'yes', 'answer': 'mouse'}, {'answer_confidence': 'yes', 'answer': 'apple mouse'}, {'answer_confidence': 'yes', 'answer': 'computer mouse'}, {'answer_confidence': 'yes', 'answer': 'mac mouse'}, {'answer_confidence': 'yes', 'answer': 'mouse'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'computer mouse'}, {'answer_confidence': 'yes', 'answer': 'this back side mobile'}, {'answer_confidence': 'yes', 'answer': 'mouse'}]",other,1
VizWiz_train_00004380.jpg,"Can you tell me what this package is please? I hope it doesn't look too awful,I'm sorry bags. ","[{'answer_confidence': 'yes', 'answer': 'spinach garlic'}, {'answer_confidence': 'maybe', 'answer': 'spinach garlic'}, {'answer_confidence': 'maybe', 'answer': 'spinach garlic'}, {'answer_confidence': 'yes', 'answer': 'spinach garlic'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'spinach garlic'}, {'answer_confidence': 'yes', 'answer': 'spinach garlic soybean hummus'}, {'answer_confidence': 'yes', 'answer': 'spinach garlic'}, {'answer_confidence': 'maybe', 'answer': 'spinach garlic humus'}, {'answer_confidence': 'yes', 'answer': 'spinach garlic'}]",other,1
VizWiz_train_00002247.jpg,What color is this dog?,"[{'answer_confidence': 'yes', 'answer': 'brown'}, {'answer_confidence': 'maybe', 'answer': 'tan'}, {'answer_confidence': 'yes', 'answer': 'brown'}, {'answer_confidence': 'yes', 'answer': 'brown'}, {'answer_confidence': 'yes', 'answer': 'golden brown'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'reddish brown'}, {'answer_confidence': 'yes', 'answer': 'light brown'}, {'answer_confidence': 'yes', 'answer': 'brown'}, {'answer_confidence': 'yes', 'answer': 'brown color dog'}]",other,1
VizWiz_train_00014188.jpg,What kind of soup was that?,"[{'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'broccoli cheese', 'answer_confidence': 'yes'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'broccoli cheddar soup', 'answer_confidence': 'maybe'}, {'answer': 'cream broccoli', 'answer_confidence': 'maybe'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'broccoli cheddar', 'answer_confidence': 'maybe'}, {'answer': 'broccoli', 'answer_confidence': 'maybe'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}]",unanswerable,0
VizWiz_train_00008261.jpg,What does this say on it?,"[{'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'nothing'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}]",unanswerable,0
